Unnamed: 0,A,B,C
80179,nibi1j90kvqgej2v3zqn8q9cj5gnygnfe2k3z3kefpt,,
80180,nibi10u3z0av6s5e5x39swvzqq9867k9g9rucx4k9z5,,
80181,nibi1hzxq8t7vqh96p3uuz7gt6qz5lc5yrnkk0znt25,,
80182,nibi1nmuaeys05ppxz0ql8vz8tjtpw9t28gsj8fnxe9,,
80183,nibi1cm2cpy7uqlvmshztah9k2yhe3f3p4ka4m83x69,,
80184,nibi1apkwge27rs66add3lvfc0hcjy7dj5cpz44lzp5,,
80185,nibi1vg46tn85csuq9ks5uneypmuh7clmpvjw8qzrwc,,
80186,nibi1g56xt62ft2yrlkrkh0g2csrfmvuy25a89hajp5,,
80187,nibi1psjkvhst9le0c9eejdm0fec30r92phva5ygxpz,,
80188,nibi1qavx9uv2wf94yt4m8t6jnzgtrnrkxntstfwayr,,
80189,nibi1eegqzz2uyf9lgy4q47el9va3dkrwrs0v3k9w5g,,
80190,nibi1ump39k2jhwyua7lf7ygeutpardag7gyg25c2w4,,
80191,nibi1ymq3jhxc7au706hj2zrfhw2ktu4rqekn6w97lj,,
80192,nibi1n3edcx93wvf8a9yzxdzh87glzl8g89u7lp0m5h,,
80193,nibi12pp834wxlza90qmzejumwtl2p3ddhl8atdzh0u,,
80194,nibi18w27n56xf24z0atk9cenenglr7x8u6dna3mj8u,,
80195,nibi1u0arhkvqt2dcfvwlsfv8sjrcuewazqp0rjz45f,,
80196,nibi19pn3g2nvuuffaqhmmwxhul83vqzxzlcp2fnvgy,,
80197,nibi1672f7edr8w49fmcsjhpqh2cz6hk9x5yg8jxyla,,
80198,nibi1n2pz7m89mf8jjmgr74xeeymj8vag8ahlxwzsax,,
80199,nibi1ua9c720u3zseq58qy9e62g5qhf3w0apk0ctya0,,
80200,nibi1m58kv0jme6rdhx827yck4knh6r8qlc9nxkzkwx,,
80201,nibi19ccmh89dkwea9h8awssn6zlzrvr9valqy0kx32,,
80202,nibi16fe56uztnyyputerzsh3a2qv9qvxdjvdphu4td,,
80203,nibi13ud33waq87mqrlekvdd56lhkgdg2chp58lpyk7,,
80204,nibi1q3z4hxkp4mys37lh0dhgdhv9zheajmh2p9q4my,,
80205,nibi13f7v8cxtzmx64dfe82pvslqqy25wklq7gqy5u2,,
80206,nibi1zt0w4qv0k97mlhdmc985jd2kfrpynfae34jlv9,,
80207,nibi14kv0vz43h6gur4awfudyjq0xmjskgdpsszsftv,,
80208,nibi1recvx3afrgnhjun2k9efse8a2llk498uhtzc8y,,
80209,nibi1myrax7mfex6xex47fdg4zmhv0aj393zrdp88d8,,
80210,nibi1haeh0mjpnqnw4gp9u7ml26qgpseufrm27qxdkg,,
80211,nibi1m53jxxl53ctd3zs67rqyc40gmpr2ttnephu09g,,
80212,nibi1r9rgqeafzzdds66ypp7y59dllstetzgtlh62c2,,
80213,nibi1pt803wkelkzkdpksls5ret3mdycntqf3q8haer,,
80214,nibi1j4h38fktnmd9cjl4ulc4y255rww80ny5r2lkdh,,
80215,nibi1wlfgr6ts0238mjuupyd6ht0jpkcxkt3ke6xcvg,,
80216,nibi1rh6te7d9p4whd5gqrceex5702p37dpcy4c5ge6,,
80217,nibi1w69kdtpr22y2cvznkvr6c84fcdtw2hf88t83gz,,
80218,nibi1tkwq0uryqplf5sk600zqtn0fhwlv5wwpak5acp,,
80219,nibi1upeky27cpdkacmrfkf4w893zf5g9d4smwfkgn3,,
80220,nibi1gt29ansvc9e2qj9nxraluke9hqzm7tmgw6qhwc,,
80221,nibi1fnkp085vnf4gv9et4trc6u2m3mdl5ueqjqsmez,,
80222,nibi1d956senkqhhx3mu25vvrp4jhvf00n25ynzwtxg,,
80223,nibi1evxl7fsw42lmlq9yy4qnt9m9pd3ehshe46rp79,,
80224,nibi1cw56yepz8cwm2uxn4l9p6wv2qjrprp76675337,,
80225,nibi1gsj25q80j87xt4x72c9hdjdfjkdmrcz3r35stw,,
80226,nibi1gqrf37ycvt46l8n48gyua2hs88sz5f2635xc3t,,
80227,nibi1xdwys466tpdpz8qxwn87hjyjpcqelg7nexajf8,,
80228,nibi1x9fkpra4u6fnxsg356ztm5zd5a3zcel75z4cwl,,
80229,nibi12juzezh4dtc6n48gghr0acn4wrn54g679lczts,,
80230,nibi17zvh4twz37a5d7vrk7dvwsh0syf768xrpmjd89,,
80231,nibi1l8856hm0ckw3zxje4lecpjxnv6qysm4t5hd0lj,,
80232,nibi1xsujlfjm542fukvup6d2ak8gq9250sz5j85zjr,,
80233,nibi1w7c6gvesj25uz9xg9t99nskd0cjpfr6gljw0tk,,
80234,nibi185e6qas0t8356ll7krzjn65afguetg64g72z73,,
80235,nibi132g0papezy5u2r0435epcfnepcmpg8f2jrkqmx,,
80236,nibi1pkc6mj8fde0zh9za6p9sd7v0s3waluryxwg5vt,,
80237,nibi1vsu3kuy38lmtm8y9eu9nqtmlqy4p6gwxhcmq9w,,
80238,nibi1xygjt3zlrvsdrps4ns89ttsljaj7wpx05nszkn,,
80239,nibi1aj3gcxd5xfk25d5vw44wgs3vpku4d5p5ej4je3,,
80240,nibi1wjucmjuar0c9xkju648w5m7vzz55skqx3axwxc,,
80241,nibi1rflmzdryjyjfgsrszeaxtyfyuw2ve8elek8h3c,,
80242,nibi1aqj5nhmv609k6xfwwttw7uzcl96tl9d9hwawnc,,
80243,nibi1xuq4c4sv8w5ka4ljx3le0v0wr9gga5cyz8d7td,,
80244,nibi13p93x5q5t7trtsnlmqtc46tml4r6mh2h8k8su8,,
80245,nibi1z7469jftgjnwequ06lzjwf7t87t5ys0yq9yl40,,
80246,nibi1tm8ykm5dscp7c4w498ahup463a02qwzd7uxjvh,,
80247,nibi1cngq4p68rlkn2r8q9x867swhh0zdnutqqxhfsw,,
80248,nibi1cuuq7pxdglffz3tvtrprkr8m8ysq8glm5wwuuc,,
80249,nibi1dgzyt7dua3ge92vswfrtkkmqrstju0wde3mmen,,
80250,nibi1yltcpdfn3np4q6gdtygzd7eu43ha0slpkmecsr,,
80251,nibi1c2zyxzzje5qh9gt72dgswrthps4qgazxhpe7u4,,
80252,nibi18pavdny7ac3um0namh6xa03quu96g0guvke65n,,
80253,nibi1l6vrn0fjxy6a0x7hz9lgrdwxmgytyy5ydhyy48,,
80254,nibi18rfx4dmhruw57jtuex55tp6qrree7ejndtngdp,,
80255,nibi1074vha9zz0x2tcj8hhr54uhd7k8g3mlvq92qz6,,
80256,nibi1meylmu84c4x3prrdknd577dp6ljyrtl0548krp,,
80257,nibi1s7ctpywnaqjz776st3d6gqhza78jdgpekd8km9,,
80258,nibi15r5s9lqvlg0qrghz495hcej0590yma4fj8a546,,
80259,nibi1g5p7xg02awsgj80emdd06p7snzz9raq674addp,,
80260,nibi1f4pt90whlmhakec8cypdn96k7shuywftlh7z9j,,
80261,nibi1j4hhy6vlq7m4tgcw09c6tktgclpczyqyau4t2y,,
80262,nibi1g4umpymkfpz6u3cg93t5dw3qccqlxhpqf3c8ma,,
80263,nibi1pcvw65dhr5kcsctdt3rq4q8x55ygj89et4a4nd,,
80264,nibi1vlsym5g2jd56y9xs9nqskr9ekqk0fnxgcyc82a,,
80265,nibi1fztfhldm2zqtwg3vgm8zu6kkdn5c5327vh2ryy,,
80266,nibi1p0uq83z6kqcltttteaqzhhk0uzw7nzpw3u2n4l,,
80267,nibi1m8w8dscm5cva2d87fpqq7n262nluqf2m3qratv,,
80268,nibi1l7k0s5xlswveevw6ktfy3xu9apymctptu4rfeh,,
80269,nibi1tjpfxq3fgsm52ltxd9chsktp470rzxntsl4tej,,
80270,nibi1kw0axmu2468vljvgk7rwzd8huhwrvrg0zdsjvh,,
80271,nibi1ftqlgpeg5dzge8gjqmtweewwk7nqtzygpl5kns,,
80272,nibi1l6qqv9yy5vcy5us6l2trzqt0w8avzcrcuunt0k,,
80273,nibi1235w00xr033uzj65230kcwhr9f0ew2nahqkj45,,
80274,nibi1857c7xwgv5sclkpucggd49jw9gfrzs8u6wywng,,
80275,nibi1xy9y240y0m0ffy8glcv65sfjv4772pq2asjzmh,,
80276,nibi1cj0qhwkzswk2nn6p5regyqf22huwqnsj757jd0,,
80277,nibi1q0xz9u8juxlpzf8s2zv47szq3tenx5eqwq0yzn,,
80278,nibi1nnkjfg2tqnsgcax79hkjfsu05scsk9wpap30p8,,
80279,nibi1ppmad2d0s666u27fd7m7ch2wh40qfc89wwjxjx,,
80280,nibi1e30famna4tpzkwmkm7q63grlqjgrfazhs230j7,,
80281,nibi1m0r43c0yqvzmhcmdqxk65u7nryaxqtdn8c633n,,
80282,nibi1rd0k2x53hhznyav07ztsnhtklr0l594ey6ngvm,,
80283,nibi1aqav67zlaxh63e5g6tv00dnnflema5jd5n6f3j,,
80284,nibi1a8hxd0664fttwptc7vlf3rcgkn3kst05y9racg,,
80285,nibi1skhafmswarmz5ksxyt6xwc0eca652jlm5c0uqd,,
80286,nibi1lcl6xn5jem3x4t0la6cmv2ppkshtlaqsj9h5e2,,
80287,nibi163mtk38tvm44rwlwc0f8ux08qq2n47nns46e4s,,
80288,nibi1j0x8605xxh0wmhvk684d2h3uf69gzkmlzfpkm8,,
80289,nibi1adjt6yaweauqm4wa9v6hsxahgslt6jlu95knls,,
80290,nibi168un46ghvar7t0t0e6fwjv52gwqu80haht267e,,
80291,nibi1xjthdwn80r8wl8m5kqr44hqx0lffp0h0x0x0t0,,
80292,nibi1mdaj9dzxd20pdzk78pczt3d4lqcg8r5mw6kuce,,
80293,nibi1lgpms92fshpnz8yjx6m5nsqhx5cc79rk3eszme,,
80294,nibi1qncn0a240ls9z6c7xgzwctxyv6k4xa8xfg6ckx,,
80295,nibi1n8cuucr0gts5905w7tpe9h4a43syerplhjr78p,,
80296,nibi1tddhutmsr0up42zhau7d65a0c7uqw0tskwzlvv,,
80297,nibi16p4tm30epdlpefzu9lws7h8x7m5qrgvx67spf7,,
80298,nibi156uvdkvn393sqlmknn5478u770yj56tanhvnkx,,
80299,nibi1c3t37jepq38amtj8l0vfjuqq3vm9vzlgru5csy,,
80300,nibi180ma6jeyl9z02k3vpxq8u29mdtcd6mu4eh2nfv,,
80301,nibi1dhht0lh49nglhxp46mf4yef3f3agtamd7d2thf,,
80302,nibi1qlp7meqkhw2m0rpa7xcstwkgf5zqaq74axzdfc,,
80303,nibi1hlnkahdhhv3hh8dyqmvvc8njz7swrun2d999t7,,
80304,nibi16uxzwv6mcvgwtny5ccxp5r05uez7vl46mfved5,,
80305,nibi1l7rxktv6wtztket8ygd4ev2m6j8dj9060a876j,,
80306,nibi1p7ygjgs7zs5g9hsm5p78z8arc6emq0yaa450fn,,
80307,nibi1sr48n428dnafajsuq0tc2mvxk7ylfc45464hk8,,
80308,nibi1dw72rfux8a0vrnrzjy9w3vjm0lrtca5q4wgrpq,,
80309,nibi1een5lqrrd0v5fh4k9x4n95t82yhrfc5s30fu0l,,
80310,nibi1e2n9aklj8d5ta9td57fr6n8sjnxqskuvt4rg02,,
80311,nibi1razc7vrx6rtfy37d4tw9xtmnatm4whanf27hde,,
80312,nibi17ft3n2ymax9w3y2ncrwemfdxc97n9jdqg963xr,,
80313,nibi1thm76tw9de0ud3u2r04kakxjjvqjynx3rrlyy9,,
80314,nibi1dhgjvjznj2vrlt07mw47akvurehnyylmgmu9rr,,
80315,nibi1we5vwalnxtftwqvw0al9ynjqc05v57rld6z67w,,
80316,nibi1uezqvrh9gk6rqdlmxdjdn6ul9z55tuqndgp5ej,,
80317,nibi1at289s6dvtfg93qxneg7ysxqcdnc9j9889ceck,,
80318,nibi1wrfcu3recw9kepu4yt6ag6sgmu38y5g9xaw4cu,,
80319,nibi1hjzm8xtj75jhp6hdz2th5c89thjmm7hwmteyly,,
80320,nibi1p0v788lquzfvw2p8chlc843myvwakmruphkyvd,,
80321,nibi1mgkpgqxw7zcx8d9rxhpy49upd6l683v7sfcv80,,
80322,nibi1jphw0m2p0xjl5edkppdmv56yngyln36n6vy3qq,,
80323,nibi1c9gmauf6e5n9yr32j0lej0w80wmzgm35gs78yh,,
80324,nibi1x9c26zkhm3x6dvqz5z9fy7c5qkzt33g2t4pvrd,,
80325,nibi1yxz8yt68v6g9yp25x85umw77cas7y23yfdcgyk,,
80326,nibi1asszd68f78rnjd79um6m2nhqukua45h8cfmm9w,,
80327,nibi1pk7qnd8kg9t5jdfav4zckepwmdhjcr3h9g7vq7,,
80328,nibi1hm0h0dxda0sm2y8t96vh6xz2rjf8qc0gghssqh,,
80329,nibi1226kcd0ty7k2es9d4sglu8u54r8z0af2v7y654,,
80330,nibi1fw0dlvqg2ved696ypeats658xmjwfvq6pd5qrg,,
80331,nibi199mu7mudguj85avs0ss058m7dlczrvxu6xezsm,,
80332,nibi1wglhy6c5lanw2z649hvyrzpyc07l5kkhjpgfdv,,
80333,nibi1m2q9te0a54ydztyhzjchnpzc97cek47ckgncmw,,
80334,nibi1n79cmws2300agf4ag0zk3dwvqegfznrv5heq5j,,
80335,nibi1yrpfzhgw95x9qcztjgjltx9yp68thpprfy80wy,,
