Unnamed: 0,A,B,C
50315,nibi1w20k2n9cjsustwxlhxjyackz0624mncy5v80t9,,
50316,nibi1lh95mn3yzdjrhkxngg3m5fnsm2kupyufzznm6z,,
50317,nibi1c6sqta32w7ast26wqnjj4fnv65yffnqrns2ddk,,
50318,nibi1th7276cdum6kveh8hkgj6zwq9e270hulx0rzal,,
50319,nibi1wlx7jersmf6l0pzupg0h9hfl08t3z9gvr6gt3x,,
50320,nibi15ynas2p8nuy64805nz7pl0zqmd9zslcd2q5tal,,
50321,nibi14wktdrz0qur42rlacu8yyxan4cg2lhcg3glwh7,,
50322,nibi1t9qdxspzlag2xqsuf032358k3wlczuka42qlud,,
50323,nibi1ysk6sm809wddjxxq96fs2ugv9as0223gqvzauz,,
50324,nibi1zutptsqxnpvt80xfvfhd5utngts357aym7v4yc,,
50325,nibi1uyyyn2sfl7ss5fenv2ut6xyvg76snhxmrp86k2,,
50326,nibi1k0he8fj7252qqhh5ywypmk8avgp94fpqt06r7f,,
50327,nibi149yq53wmzmyeaele23h2gxajfv07wzng6jstv3,,
50328,nibi14hxel28txgs8pey3es0xz390nmkg2r2z3k69y0,,
50329,nibi1ma2cufnpdxf7cundh0njtkzpau83rkdd4tkxgq,,
50330,nibi1zhh9h2vns5evegjuyxrkhmqfn5xnfty0kz4m8s,,
50331,nibi1k4jl88m3l9p4x4ppdhm0878ngfzxasuhljhdum,,
50332,nibi15jlg6y75kqwglytfudcr2s79dssne6jsxmv6zm,,
50333,nibi166vurrzxjr2c9qd7f2knlwce6swagtchs2x4ww,,
50334,nibi1lygd9tp5krwkf5dz672klvvpw5d8zgy78sh9gj,,
50335,nibi1cunljmujaj96f8zwewldaszqe6le5yg740vhrx,,
50336,nibi1j4mgyzqj7mqt4g50xhgwtrh4pslm7d2hranc0t,,
